"Ohio, West Virginia",2
"Adams, Illinois",2
"Mason, Michigan",2
"Calhoun, West Virginia",2
"Arkansas, Arkansas",2
"Covington, Alabama",2
"Clay, Arkansas",2
"Nemaha, Nebraska",2
"Rincon, Puerto Rico",2
"Halifax, Virginia",2
"Butler, Pennsylvania",2
"Pope, Arkansas",2
"Mercer, West Virginia",2
"Washington, Idaho",2
"Dawson, Montana",2
"Cass, Minnesota",2
"Union, Ohio",2
"Sanpete County, Utah",2
"Roanoke City, Virginia",2
"Seward, Kansas",2
"Coffee, Tennessee",2
"Taylor, West Virginia",2
"Grenada, Mississippi",2
"Gallia, Ohio",2
"Greene, Tennessee",2
"Saluda, South Carolina",2
"Neosho, Kansas",2
"Greenwood, Kansas",2
"Summit, Colorado",2
"Stanly, North Carolina",2
"McLean, North Dakota",2
"Wythe, Virginia",2
"Indian River, Florida",2
"Hardin, Tennessee",2
"Wright, Missouri",2
"Barnwell, South Carolina",2
"Pike, Mississippi",2
"San Miguel, New Mexico",2
"Buchanan, Missouri",2
"Oktibbeha, Mississippi",2
"Cumberland, New Jersey",2
"Sheridan, Nebraska",2
"Wood, Ohio",2
"Scotland, Missouri",2
"Okanogan, Washington",2
"Delta, Michigan",2
"McLennan, Texas",2
"Lincoln, Wyoming",2
"Weakley, Tennessee",2
"Gloucester, New Jersey",2
"Cuming, Nebraska",2
"Franklin, Texas",2
"Carroll, Missouri",2
"Lincoln, New Mexico",2
"Nassau, Florida",2
"Carroll, Illinois",2
"Cowley, Kansas",2
"Boise, Idaho",2
"Oneida, Wisconsin",2
"Pine, Minnesota",2
"Swain, North Carolina",2
"Dunn, Wisconsin",2
"Clarendon, South Carolina",2
"Logan, Illinois",2
"Martin, North Carolina",2
"Washington, Illinois",2
"Peoria, Illinois",2
"Garland, Arkansas",2
"Sarpy, Nebraska",2
"Pennington County, South Dakota",2
"Valley, Idaho",2
"Twin Falls, Idaho",2
"Mower, Minnesota",2
"Marshall, Tennessee",2
"Richmond, New York",2
"Washington, Utah",2
"Grant, Oregon",2
"Chippewa, Wisconsin",2
"Coffey, Kansas",2
"Crawford, Indiana",2
"Ford, Illinois",2
"Knox, Illinois",2
"Washington, Kansas",2
"Morgan, Missouri",2
"Winona, Minnesota",2
"Cleveland, North Carolina",2
"Switzerland, Indiana",2
"Pulaski, Kentucky",2
"Kittitas, Washington",2
"Beltrami, Minnesota",2
"Hubbard, Minnesota",2
"Patrick, Virginia",2
"Decatur, Indiana",2
"Barry, Michigan",2
"Mille Lacs, Minnesota",2
"Somerset, Maryland",2
"Klickitat, Washington",2
"Colbert, Alabama",2
"Shannon, Missouri",2
"Randolph, Alabama",2
"Christiansted, Virgin Islands",2
"Lafayette, Wisconsin",2
"Texas, Missouri",2
"Florence, South Carolina",2
"Ellis, Texas",2
"Poinsett, Arkansas",2
"Phillips County, Arkansas",2
"Sebastian, Arkansas",2
"Clay, South Dakota",2
"Holmes County, Ohio",2
"Huntington, Indiana",2
"Kalkaska, Michigan",2
"Dukes County, Massachusetts",2
"Kent County, Michigan",2
"Harnett, North Carolina",2
"Polk, North Carolina",2
"Lake, Montana",2
"Adams, Washington",2
"Fremont, Colorado",2
"Barry, Missouri",2
"Pasquotank, North Carolina",2
"Wayne, Indiana",2
"Bradford, Florida",2
"Jackson, Indiana",2
"Westmoreland, Virginia",2
"Kendall, Texas",2
"Green, Wisconsin",2
"Preble, Ohio",2
"Anderson, Tennessee",2
"Isanti, Minnesota",2
"Alcorn, Mississippi",2
"Washington, Virginia",2
"Fulton, Pennsylvania",2
"Fulton, Illinois",2
"Mineral, West Virginia",2
"Midland, Texas",2
"Ransom, North Dakota",2
"Pottawatomie, Oklahoma",2
"Randolph, West Virginia",2
"Albany, Wyoming",2
"Fillmore, Minnesota",2
"Colleton, South Carolina",2
"Itawamba, Mississippi",2
"Custer, Idaho",2
"Hancock, West Virginia",2
"Putnam, New York",2
"Wilson, North Carolina",2
"McMinn, Tennessee",2
"Yuba, California",2
"Harrison, Indiana",2
"Ashley, Arkansas",2
"Sagadahoc, Maine",2
"Braxton, West Virginia",2
"Sioux, Iowa",2
"Gibson, Indiana",2
"McCurtain, Oklahoma",2
"Dale, Alabama",2
"Lee, Alabama",2
"Whatcom, Washington",2
"ALAMEDA, California",2
"Nowata, Oklahoma",2
"Brown, Indiana",2
"Johnson, Indiana",2
"Lenawee, Michigan",2
"San Juan, New Mexico",2
"Summit, Utah",2
"Putnam, Florida",2
"Mesa, Colorado",2
"Gila, Arizona",2
"Fauquier County, Virginia",2
"Morgan, Indiana",2
"McClain, Oklahoma",2
"Valencia, New Mexico",2
"Henry, Missouri",2
"Harvey, Kansas",2
"Mercer, North Dakota",2
"Alpena, Michigan",2
"Bexar County, Texas",2
"Lake, Oregon",2
"Franklin, Pennsylvania",2
"Jay, Indiana",2
"Ripley, Indiana",2
"Arenac, Michigan",2
"Kearney, Nebraska",2
"Marshall, Minnesota",2
"Franklin, Alabama",2
"Lac qui Parle, Minnesota",2
"Rockcastle, Kentucky",2
"Bolivar, Mississippi",2
"Richland, Wisconsin",2
"Ste. Genevieve, Missouri",2
"Deschutes, Oregon",2
"Unicoi, Tennessee",2
"Miller, Missouri",2
"Pike, Georgia",2
"Sibley, Minnesota",2
"Clark, Indiana",2
"Craven, North Carolina",2
"Kings, California",2
"Fremont, Idaho",2
"Dare, North Carolina",2
"Portage, Wisconsin",2
"Chesapeake, Virginia",2
"Washington, Mississippi",2
"LaGrange, Indiana",2
"Boone, Illinois",2
"Queen Anne's, Maryland",2
"Park, Montana",2
"Stone, Arkansas",2
"Manatee, Florida",2
"Isabella, Michigan",2
"Floyd, Iowa",2
"Rio Grande, Colorado",2
"Lucas, Iowa",2
"Cherokee, North Carolina",2
"Socorro, New Mexico",2
"Rusk, Wisconsin",2
"Tyler, West Virginia",2
"Dawson, Georgia",2
"Columbia, Oregon",2
"Crow Wing, Minnesota",2
"Richland, Illinois",2
"Mercer County, New Jersey",2
"Hardin, Ohio",2
"Calloway, Kentucky",2
"Tuscola, Michigan",2
"Orleans, New York",2
"Marion, Kansas",2
"Gunnison, Colorado",2
"Greene, Indiana",2
"Dallas, Missouri",2
"Liberty, Montana",2
"Richmond, Virginia",2
"Mariposa, California",2
"Clarke, Iowa",1
"Labette, Kansas",1
"Walla Walla, Washington",1
"Osage, Missouri",1
"Grady, Georgia",1
"Hernando, Florida",1
"McLean, Kentucky",1
"Vermilion, Illinois",1
"Norton, Virginia",1
"Sherman, Nebraska",1
"Powell, Kentucky",1
"Columbia, Arkansas",1
"Frederiksted, Virgin Islands",1
"Henry, Tennessee",1
"Rolette, North Dakota",1
"Custer, Oklahoma",1
"Adams, Indiana",1
"Audrain, Missouri",1
"Ashe, North Carolina",1
"Piscataquis, Maine",1
"Hormigueros, Puerto Rico",1
"Sherburne, Minnesota",1
"Limestone, Alabama",1
"Monroe, Virginia",1
"Wyandot, Ohio",1
"Williamsburg, South Carolina",1
"Valley, Nebraska",1
"Saline, Missouri",1
"Aguadilla, Puerto Rico",1
"SAN LUIS OBISPO, California",1
"Richland, Montana",1
"Bosque, Texas",1
"Lewis ,Clark, Montana",1
"Bowie, Texas",1
"Cass, Indiana",1
"Caldwell, Missouri",1
"Wasatch, Utah",1
"Robertson, Tennessee",1
"Cross, Arkansas",1
"Caswell, North Carolina",1
"Webster, Nebraska",1
"Dorchester, Maryland",1
"Angelina, Texas",1
"Crenshaw, Alabama",1
"Choctaw, Oklahoma",1
"St. Thomas, Virgin Islands",1
"Audubon, Iowa",1
"Darke, Ohio",1
"Pierce, North Dakota",1
"Grand, Utah",1
"Ozark, Missouri",1
"Appanoose, Iowa",1
"Roscommon, Michigan",1
"Essex, Virginia",1
"Southampton, Virginia",1
"Carlisle, Kentucky",1
"Prince George, Virginia",1
"Brown, Kansas",1
"Pickaway, Ohio",1
"Crawford, Arkansas",1
"Madison, Kentucky",1
"Taylor, Kentucky",1
"Lajas, Puerto Rico",1
"Shelby, Iowa",1
"Union, South Carolina",1
"St. Clair, Illinois",1
"Frederick, Virginia",1
"Dawes, Nebraska",1
"Christian, Illinois",1
"Storey, Nevada",1
"Putnam, West Virginia",1
"Jim Wells, Texas",1
"Washington, Kentucky",1
"Jersey, Illinois",1
"Lawrence, Alabama",1
"Richland, North Dakota",1
"Elbert, Colorado",1
"Clinton, Ohio",1
"Fayette, Texas",1
"Warren, North Carolina",1
"Cherokee, Oklahoma",1
"St. Mary, Louisiana",1
"Jackson County, Wisconsin",1
"Cleveland, Arkansas",1
"Carver, Minnesota",1
"Dunklin, Missouri",1
"Marion, Kentucky",1
"Ross, Ohio",1
"Arroyo, Puerto Rico",1
"Beaufort, North Carolina",1
"Louisa, Iowa",1
"Sherman, Oregon",1
"Sumter, Alabama",1
"St. Landry, Louisiana",1
"Guernsey County, Ohio",1
"Wayne, Georgia",1
"Evangeline, Louisiana",1
"Douglas, Missouri",1
"Vermilion, Louisiana",1
"Carbon, Montana",1
"Moore County, Texas",1
"Banner, Nebraska",1
"Wells, Indiana",1
"Mills, Iowa",1
"Camden, Georgia",1
"Custer, Nebraska",1
"Sublette, Wyoming",1
"Clinton, Missouri",1
"Snyder, Pennsylvania",1
"Kanawha, West Virginia",1
"Prentiss, Mississippi",1
"Ben Hill, Georgia",1
"Red Willow, Nebraska",1
"Ouachita, Arkansas",1
"Custer, South Dakota",1
"Douglas, Georgia",1
"Anderson, Indiana",1
"Putnam, Tennessee",1
"Alleghany, Virginia",1
"Jefferson, Kansas",1
"Noxubee, Mississippi",1
"Pearl River, Mississippi",1
"Nicholas, West Virginia",1
"Plumas, California",1
"Pitkin, Colorado",1
"Vernon, Missouri",1
"Van Wert, Ohio",1
"Sabana Grande, Puerto Rico",1
"Anderson, Kansas",1
"Abbeville, South Carolina",1
"Scott, Minnesota",1
"Jackson, Kansas",1
"Golden Valley, North Dakota",1
"Clay, Nebraska",1
"Logan, Ohio",1
"Cloud, Kansas",1
"Marshall, South Dakota",1
"Garrard, Kentucky",1
"Walthall, Mississippi",1
"Malheur County, Oregon",1
"Gurabo, Puerto Rico",1
"Morgan, Illinois",1
"Vilas County, Wisconsin",1
"Warren, Pennsylvania",1
"Alamosa, Colorado",1
"Iron, Wisconsin",1
"Braxton County, West Virginia",1
"Appomattox, Virginia",1
"Nacogdoches, Texas",1
"Douglas County, Oregon",1
"Mora, New Mexico",1
"Scott, Indiana",1
"Lee, Arkansas",1
"Wilkinson, Georgia",1
"Huron, Michigan",1
"Choctaw, Mississippi",1
"Morgan, Colorado",1
"Adams, Iowa",1
"St. John the Baptist, Louisiana",1
"Nelson, Virginia",1
"Harrison, Kentucky",1
"DEKALB, Alabama",1
"Coahoma County, Mississippi",1
"Menard, Illinois",1
"Wolfe, Kentucky",1
"Washington, Alabama",1
"Lenoir, North Carolina",1
"Garfield County, Nebraska",1
"Pickens, Georgia",1
"Estill, Kentucky",1
"Wells, North Dakota",1
"Pend Oreille, Washington",1
"Sitka, Alaska",1
"Perry, Kentucky",1
"Coshocton, Ohio",1
"Carbon, Pennsylvania",1
"Houston, Minnesota",1
"Grayson, Virginia",1
"Union, Oregon",1
"BUTTE, California",1
"Sabine Parish, Louisiana",1
"Madison, Florida",1
"Frontier, Nebraska",1
"Franklin, Washington",1
"Talladega County, Alabama",1
"Clark, Kentucky",1
"Burt, Nebraska",1
"Buckingham, Virginia",1
"Brown, Illinois",1
"Hale, Alabama",1
"Bath, Kentucky",1
"Chouteau, Montana",1
"Chaves, New Mexico",1
"Woods, Oklahoma",1
"Gloucester, Virginia",1
"Wetzel, West Virginia",1
"Ritchie, West Virginia",1
"Salinas, Puerto Rico",1
"Pike, Pennsylvania",1
"Sumter, Georgia",1
"Madison, Iowa",1
"Lawrence County, Arkansas",1
"Jackson, West Virginia",1
"Fayette, Alabama",1
"Hyde, South Dakota",1
"Garfield, Oklahoma",1
"Itasca, Minnesota",1
"Box Elder, Utah",1
"Buena Vista, Iowa",1
"Lumpkin, Georgia",1
"Ellis, Kansas",1
"McDowell, North Carolina",1
"Nevada, Arkansas",1
"Comal, Texas",1
"WASHINGTON, Rhode Island",1
"Kaufman, Texas",1
"Putnam, Georgia",1
"Mackinac, Michigan",1
"Lee, Mississippi",1
"DeKalb, Illinois",1
"Somerset County, Maryland",1
"Livingston, Louisiana",1
"Roosevelt, Montana",1
"Clinton, Kentucky",1
"Bedford, Pennsylvania",1
"Dickenson, Virginia",1
"Crook, Oregon",1
"Allendale, South Carolina",1
"Wichita, Kansas",1
"Breathitt, Kentucky",1
"Adair, Missouri",1
"Aibonito, Puerto Rico",1
"Archuleta, Colorado",1
"Hancock, Ohio",1
"Huntingdon, Pennsylvania",1
"Blount, Tennessee",1
"Seneca, Ohio",1
"Van Buren, Arkansas",1
"Floyd, Georgia",1
"Gregg, Texas",1
"Wahkiakum, Washington",1
"Cherokee, Alabama",1
"Pike, Indiana",1
"Osceola, Iowa",1
"Crisp, Georgia",1
"Taylor, Florida",1
"Warren, Illinois",1
"Prince George's County, Maryland",1
"San Lorenzo, Puerto Rico",1
"Wadena, Minnesota",1
"McCracken, Kentucky",1
"Johnson, Illinois",1
"Brazoria, Texas",1
"Boone, Kentucky",1
"Silver Bow, Montana",1
"Webb, Texas",1
"McDonough, Illinois",1
"Franklin, Georgia",1
"Laurens, South Carolina",1
"Clearwater, Idaho",1
"Skamania, Washington",1
"Union, Georgia",1
"Jackson County, North Carolina",1
"Columbiana, Ohio",1
"Nez Perce, Idaho",1
"Worth, Missouri",1
"Lapeer County, Michigan",1
"Marion, Missouri",1
"McIntosh County, North Dakota",1
"Grant County, Oklahoma",1
"Curry, New Mexico",1
"Emmons, North Dakota",1
"Gadsden, Florida",1
"Madison Parish, Louisiana",1
"Dewitt, Texas",1
"Keokuk, Iowa",1
"Bourbon, Kentucky",1
"Alleghany, North Carolina",1
"Marlboro, South Carolina",1
"Campbell, Virginia",1
"Grayson, Kentucky",1
"Cidra, Puerto Rico",1
"Ford, Kansas",1
"Marion, South Carolina",1
"Ogemaw County, Michigan",1
"Bland, Virginia",1
"Anasco, Puerto Rico",1
"Rio Blanco, Colorado",1
"Cocke, Tennessee",1
"Monroe, Georgia",1
"Latimer, Oklahoma",1
"Warren, Mississippi",1
"Rockwall, Texas",1
"Harnett County, North Carolina",1
"Meade, Kentucky",1
"Lafayette, Florida",1
"Polk, Georgia",1
"Poweshiek, Iowa",1
"Phelps, Nebraska",1
"Lincoln, Mississippi",1
"Dekalb, Illinois",1
"Morgan, West Virginia",1
"Mercer, Illinois",1
"Indiana, Pennsylvania",1
"Clay County, Minnesota",1
"Lassen, California",1
"Owsley, Kentucky",1
"Kanabec, Minnesota",1
"Nash, North Carolina",1
"Teton, Idaho",1
"Chickasaw, Iowa",1
"Cumberland, Tennessee",1
"Guernsey, Ohio",1
"Mercer, Missouri",1
"Kandiyohi County, Minnesota",1
"Lewis, West Virginia",1
"Ripley, Missouri",1
"Salem, New Jersey",1
"Mohave, Arizona",1
"Big Horn, Montana",1
"Letcher, Kentucky",1
"Beaverhead, Montana",1
"Rush, Kansas",1
"Logan, West Virginia",1
"Wyoming, West Virginia",1
"Smith, Kansas",1
"Saline County, Nebraska",1
"Union, New Mexico",1
"White, Georgia",1
"Mathews, Virginia",1
"Forest, Pennsylvania",1
"Franklin, Illinois",1
"Todd, Minnesota",1
"Brookings, South Dakota",1
"Washington, Oklahoma",1
"Henderson County, Tennessee",1
"SONOMA, California",1
"Wilkes, Georgia",1
"Navarro, Texas",1
"Hamilton, Iowa",1
"Okmulgee, Oklahoma",1
"Dade, Georgia",1
"Ontonagon, Michigan",1
"Cass, Michigan",1
"Goodhue, Minnesota",1
"Santa Isabel, Puerto Rico",1
"Hennepin County, Minnesota",1
"Walker, Alabama",1
"Dakota, Nebraska",1
"Washington, Texas",1
"Lyon, Minnesota",1
"Little River, Arkansas",1
"Clay, West Virginia",1
"Griggs, North Dakota",1
"Vance, North Carolina",1
"Emporia, Virginia",1
"Clay, Alabama",1
"Boyd, Kentucky",1
"Monroe, Kentucky",1
"Lancaster, Virginia",1
"Hawkins, Tennessee",1
"Lynchburg, Virginia",1
"Oceana, Michigan",1
"Tom Green, Texas",1
"Harney, Oregon",1
"Danville, Virginia",1
"Bureau, Illinois",1
"Roane, Tennessee",1
"Henry, Indiana",1
"Putnam, Ohio",1
"Jackson, Georgia",1
"Sevier, Utah",1
"Knox, Nebraska",1
"Graham, Arizona",1
"Russell, Alabama",1
"Clay, Texas",1
"Villalba, Puerto Rico",1
"Tuscarawas, Ohio",1
"Schoolcraft, Michigan",1
"Ohio, Kentucky",1
"Lamar, Mississippi",1
"Dent, Missouri",1
"Peach, Georgia",1
"Talladega, Alabama",1
"Dubois, Indiana",1
"Pamlico, North Carolina",1
"Jackson, Alabama",1
"Saunders, Nebraska",1
"Kiowa, Oklahoma",1
"Lincoln, Louisiana",1
"Howard, Missouri",1
"Potter, Texas",1
"Nottoway, Virginia",1
"Bent, Colorado",1
"Hillsdale, Michigan",1
"Stillwater, Montana",1
"Swift, Minnesota",1
"Pontotoc, Oklahoma",1
"Woodward, Oklahoma",1
"Tangipahoa, Louisiana",1
"Jefferson, Indiana",1
"Tooele, Utah",1
"Fluvanna, Virginia",1
"Graham, North Carolina",1
"Apache, Arizona",1
"Tippah, Mississippi",1
"Franklin, North Carolina",1
"Yellow Medicine, Minnesota",1
"ORANGE, California",1
"Tyrrell County, North Carolina",1
"Moffat, Colorado",1
"Chambers, Alabama",1
"Modoc, California",1
"Jerauld County, South Dakota",1
"Pope, Minnesota",1
"Hickory, Missouri",1
"Columbus, North Carolina",1
"Judith Basin, Montana",1
"Edgar, Illinois",1
"Garrett, Maryland",1
"Dickinson, Kansas",1
"Delta, Colorado",1
"Schuyler County, New York",1
"Franklin, Virginia",1
"Iron, Utah",1
"Franklin, Tennessee",1
"Platte, Nebraska",1
"Guayama, Puerto Rico",1
"Tate, Mississippi",1
"Schuyler, Missouri",1
"Comanche, Oklahoma",1
"Macon, Missouri",1
"Montgomery, Kentucky",1
"INYO, California",1
"Bath, Virginia",1
"St. Anislaus, California",1
"Clinton, Illinois",1
"Craig, Oklahoma",1
"Humboldt, Nevada",1
"Crawford, Kansas",1
"Macon, Illinois",1
"Halifax, North Carolina",1
"St. Bernard, Louisiana",1
"Vega Alta, Puerto Rico",1
"St. Louis city, Missouri",1
"Idaho, Idaho",1
"Dearborn, Indiana",1
"Cleburne, Arkansas",1
"Lowndes, Mississippi",1
"MOBILE, Alabama",1
"Kershaw, South Carolina",1
"Franklin, Arkansas",1
"Buffalo, Wisconsin",1
"Mississippi, Arkansas",1
"Lawrence, Indiana",1
"Miller, Arkansas",1
"Scott, Kentucky",1
"Gilmer, West Virginia",1
"Keith, Nebraska",1
"Rock, Nebraska",1
"Colfax, Nebraska",1
"Darlington, South Carolina",1
"Washington, Nebraska",1
"Mississippi, Missouri",1
"Douglas, Nevada",1
"Broomfield, Colorado",1
"Cooke, Texas",1
"Davis, Iowa",1
"Carbon, Utah",1
"Roseau, Minnesota",1
"Quitman, Mississippi",1
"Mecosta, Michigan",1
"Scott, Tennessee",1
"Iron, Michigan",1
"Rutherford County, Tennessee",1
"Atchison, Kansas",1
"Howard, Indiana",1
"Mahnomen, Minnesota",1
"Dodge, Georgia",1
"Highland, Virginia",1
"Tishomingo, Mississippi",1
"Stoddard, Missouri",1
"Wayne, North Carolina",1
"Montague, Texas",1
"Bartow, Georgia",1
"Williams, Ohio",1
"Mason, Washington",1
"Taos, New Mexico",1
"Mississippi County, Arkansas",1
"Polk, Nebraska",1
"Tipton, Indiana",1
"Toole, Montana",1
"Hopkins, Texas",1
"Jackson, Arkansas",1
"Owyhee, Idaho",1
"Converse, Wyoming",1
"Union, Illinois",1
"Cooper, Missouri",1
"Coahoma, Mississippi",1
"Iron, Missouri",1
"Harrison, Iowa",1
"St. Clair, Alabama",1
"Murray, Minnesota",1
"Seward, Nebraska",1
"Sheridan, Kansas",1
"Craighead, Arkansas",1
"Windham County, Connecticut",1
"Morrill, Nebraska",1
"midland, Michigan",1
"Sierra, New Mexico",1
"Pope, Illinois",1
"Greene, Arkansas",1
"Indian River County, Florida",1
"Wayne, Illinois",1
"Todd, Kentucky",1
"Morgan, Tennessee",1
"Mayes, Oklahoma",1
"Greenup, Kentucky",1
"Bottineau, North Dakota",1
"Webster, West Virginia",1
"Jayuya, Puerto Rico",1
"Laurens County, Georgia",1
"Box Butte, Nebraska",1
"Cleburne, Alabama",1
"Chester, South Carolina",1
"Dorchester, South Carolina",1
"Saline, Nebraska",1
"Anderson, Kentucky",1
"Randolph, Arkansas",1
"Jasper, Texas",1
"Noble, Oklahoma",1
"Clinton, Indiana",1
"Campbell, Wyoming",1
"Polk, Texas",1
"Manistee, Michigan",1
"Erie, Ohio",1
"Marion County, Florida",1
"Uintah, Utah",1
"Stone County, Mississippi",1
"Carroll, Mississippi",1
"Charles Mix, South Dakota",1
"Lamar, Texas",1
"Spalding, Georgia",1
"Winn, Louisiana",1
"Fremont, Iowa",1
"Monroe, Florida",1
"Lincoln, Maine",1
"Jenkins, Georgia",1
"Humboldt, Iowa",1
"York, Nebraska",1
"Dunn, North Dakota",1
"Nicollet, Minnesota",1
"Brunswick, Virginia",1
"Grayson, Texas",1
"Claiborne, Tennessee",1
"Washburn, Wisconsin",1
"Clay, Georgia",1
"De Witt, Illinois",1
"Blue Earth, Minnesota",1
"Calhoun, Mississippi",1
"Union, Tennessee",1
"Columbia, Florida",1
"Spencer, Kentucky",1
"Oliver, North Dakota",1
"Pendleton, West Virginia",1
"Powhatan, Virginia",1
"MONROE, Alabama",1
"Hart, Georgia",1
"Towns, Georgia",1
"Warren, Virginia",1
"Iroquois, Illinois",1
"Morrison, Minnesota",1
"Williamsburg, Virginia",1
"Marion, Mississippi",1
"Roberts, South Dakota",1
"Petersburg, Virginia",1
"Lincoln, Kentucky",1
"Gulf, Florida",1
"Martin, Florida",1
"Wilkes, North Carolina",1
"Ouray, Colorado",1
"Marshall, West Virginia",1
"Umatilla County, Oregon",1
"Sheridan, North Dakota",1
"Wyoming, Pennsylvania",1
"Dickson, Tennessee",1
"Pleasants County, West Virginia",1
"White, Indiana",1
"Ponce, Puerto Rico",1
"Barber, Kansas",1
"Orange County, North Carolina",1
"Clay, Illinois",1
"Nodaway, Missouri",1
"LEE, Alabama",1
"Perry, Tennessee",1
"Shawano, Wisconsin",1
"Prince Edward, Virginia",1
"Henry, Virginia",1
"Vilas, Wisconsin",1
"De Soto, Louisiana",1
"Edmonson, Kentucky",1
"Chowan, North Carolina",1
"Surry, Virginia",1
"Stafford, Kansas",1
"Schuyler, Illinois",1
"Union, Florida",1
"Levy, Florida",1
"Wood, Texas",1
"Miami, Kansas",1
"Jefferson, Pennsylvania",1
"FRESNO, California",1
"Custer, Montana",1
"Autauga, Alabama",1
"Richmond, North Carolina",1
"Edgecombe, North Carolina",1
"Clay, Minnesota",1
"Montgomery County, Pennsylvania",1
"Lee, Illinois",1
"Radford, Virginia",1
"Eddy, New Mexico",1
"Cabo Rojo, Puerto Rico",1
"Hamilton, Kansas",1
"Luce, Michigan",1
"Osborne, Kansas",1
"Alexander, North Carolina",1
"Giles, Tennessee",1
"Upshur, West Virginia",1
"Cayey, Puerto Rico",1
"Cherokee, South Carolina",1
"Shelby, Illinois",1
"Penuelas, Puerto Rico",1
"Conecuh, Alabama",1
"Pendleton, Kentucky",1
"Washington, Iowa",1
"Montmorency, Michigan",1
"Lauderdale, Mississippi",1
"HUMBOLDT, California",1
"Cullman, Alabama",1
"Marion, Arkansas",1
"Summers, West Virginia",1
"Panola, Mississippi",1
"Dodge, Minnesota",1
"Union, Iowa",1
"Warren, Tennessee",1
"Thomas, Georgia",1
"Johnson, Wyoming",1
"Sanilac, Michigan",1
"Hampton, Virginia",1
"Moca, Puerto Rico",1
"Muskogee, Oklahoma",1
"Gilliam, Oregon",1
"Lewis, Kentucky",1
"Waupaca, Wisconsin",1
"Meeker, Minnesota",1
"Hart, Kentucky",1
"Gem, Idaho",1
"Berkeley, West Virginia",1
"McKenzie, North Dakota",1
"Amherst, Virginia",1
"Lawrence, Kentucky",1
"Maricao, Puerto Rico",1
"Saline, Arkansas",1
"Vigo, Indiana",1
"Montgomery, Missouri",1
"Mercer, Kentucky",1
"Carroll, Ohio",1
"Knox, Indiana",1
"Pettis, Missouri",1
"Grundy, Missouri",1
"Russell, Kentucky",1
"Clarion, Pennsylvania",1
"Crawford, Ohio",1
"Pike, Alabama",1
"Treasure, Montana",1
"Mecklenburg, Virginia",1
"Las Marias, Puerto Rico",1
"Fall River County, South Dakota",1
"Somerset, Pennsylvania",1
"Falls Church, Virginia",1
"Alger, Michigan",1
"Harrison, Missouri",1
"Haskell, Oklahoma",1
"Barrow, Georgia",1
"Greeley, Kansas",1
"Winston, Mississippi",1
"Carter, Kentucky",1
"Clay, Mississippi",1
"Caribou, Idaho",1
"Worth, Georgia",1
"Divide, North Dakota",1
"Grundy, Tennessee",1
"Coamo, Puerto Rico",1
"Jackson, Kentucky",1
"Osage County, Kansas",1
"Mingo, West Virginia",1
"Cheatham, Tennessee",1
"Elliott, Kentucky",1
"Hancock, Illinois",1
"Newberry, South Carolina",1
"Gooding, Idaho",1
"Watauga County, North Carolina",1
"Butte, South Dakota",1
"Sunflower, Mississippi",1
"Haralson, Georgia",1
"Pleasants, West Virginia",1
"Harlan, Kentucky",1
"LaMoure, North Dakota",1
"Walsh, North Dakota",1
"Maury, Tennessee",1
"Ray, Missouri",1
"Monroe, West Virginia",1
"Hamblen, Tennessee",1
"Baldwin, Georgia",1
"Lemhi, Idaho",1
"Marshall, Mississippi",1
"Dougherty, Georgia",1
"Grundy, Iowa",1
"Bonneville, Idaho",1
"San Benito, California",1
"Macon, Tennessee",1
"Franklin, Kentucky",1
"Pike, Kentucky",1
"Union, Kentucky",1
"Teton, Montana",1
"Ida, Iowa",1
"Colonial Heights, Virginia",1
"Pennington, Minnesota",1
"Lee, Virginia",1
"Pinal, Arizona",1
"Shelby, Ohio",1
"Aguas Buenas, Puerto Rico",1
"Union, Mississippi",1
"Moore County, North Carolina",1
"Fort Bend, Texas",1
"Taylor, Texas",1
"Brown, South Dakota",1
"Rhea, Tennessee",1
"Livingston, Missouri",1
"Fort Bend County, Texas",1
"Obion, Tennessee",1
"Johnson, Kentucky",1
"Oglethorpe, Georgia",1
"Bradley, Tennessee",1
"Sebastian County, Arkansas",1
"Decatur, Georgia",1
"Monroe, Alabama",1
"Mayaguez, Puerto Rico",1
"Fleming, Kentucky",1
"Wilbarger, Texas",1
"Minidoka, Idaho",1
"TUOLUMNE, California",1
"Washington, Florida",1
"Kent, Maryland",1
"Jefferson County, Colorado",1
"King George, Virginia",1
"Bollinger, Missouri",1
"Webster, Missouri",1
"Shannon, South Dakota",1
"Fillmore, Nebraska",1
"Vernon, Louisiana",1
"Choctaw, Alabama",1
"Macon, North Carolina",1
"Niobrara, Wyoming",1
"Russell, Virginia",1
"Macon, Alabama",1
"Los Alamos, New Mexico",1
"Pierce, Nebraska",1
"Henry, Alabama",1
"Wayne, Utah",1
"Grand Forks, North Dakota",1
"Beckham, Oklahoma",1
"Lauderdale, Alabama",1
"Winnebago County, Wisconsin",1
"Nelson, Kentucky",1
"Boundary, Idaho",1
"Chippewa, Minnesota",1
"Ware, Georgia",1
"Gibson, Tennessee",1
"Brown, Texas",1
"Fulton, Ohio",1
"Grant, West Virginia",1
"Fergus, Montana",1
"Jefferson, Nebraska",1
"Conway, Arkansas",1
"Jennings, Indiana",1
"Ashland, Wisconsin",1
"Franklin, Iowa",1
"Thomas, Kansas",1
"McCone, Montana",1
"Orange, Virginia",1
"Roosevelt, New Mexico",1
"Baker, Oregon",1
"Jackson, Oklahoma",1
